"","Cue_c","Cue_d","LF_c","LF_d","RF_c","RF_d","LH_c","LH_d","RH_c","RH_d","Ton_c","Ton_d","x","y","z"
"V6911",3.52768883605196,-3.17532106559221,-1.31166646087043,-3.19290467496917,-2.56398199511188,-3.8344617548881,0.470096001183499,-1.71607597663406,-2.81927019028739,-3.33856343494776,-1.75982989999188,-3.69721707083885,32,45,68
"V6912",3.15821187314495,-3.07071984362906,-0.705073228677475,-2.86269191684563,-2.15122278447021,-3.39241775802044,-0.213327695989126,-2.01828846584753,-2.72804656765576,-3.20189488352255,-1.66593024280529,-3.53894799156015,33,45,68
"V6913",2.80016911038328,-3.00095328881414,-0.0507781158191155,-2.57590879010381,-1.70085641734065,-2.97241661798781,-0.870127556258217,-2.28453830310073,-2.63253152673097,-3.04338224582811,-1.63891687597962,-3.38364468970075,34,45,68
"V6914",2.46157464109983,-2.96297491798525,0.633051483274514,-2.33429423485034,-1.2130331695856,-2.57833773072085,-1.49031124779468,-2.51294904068326,-2.5405930213174,-2.86863151661927,-1.67663559487251,-3.23196748680294,35,45,68
"V6915",2.14993987088115,-2.9525546603046,1.32447638894739,-2.13865080261146,-0.689811590748241,-2.21335456110662,-2.06566603059477,-2.70397702413638,-2.46052955093643,-2.68534912981726,-1.77301272006666,-3.08528929099616,36,45,68
"V6916",1.28709859538896,-3.0739456915592,3.66845279283256,-1.79898543599241,1.63316635241754,-1.08583687249732,-3.81408883918968,-3.16824377600451,-2.40361597669548,-2.06086186785233,-2.51557336166286,-2.60085609058823,40,45,68
"V6917",1.1860982925215,-3.11536922407398,4.03242999059832,-1.81541554205107,2.21884427436556,-0.895452606725769,-4.09562163968685,-3.23544232918864,-2.47873901494308,-1.97943348899944,-2.72117341661829,-2.52246056185484,41,45,68
"V6918",1.13420395625835,-3.15052132822253,4.27137305232542,-1.86703385097823,2.77817274148442,-0.74509105626579,-4.31126351377443,-3.29375834046549,-2.59048746595075,-1.94235745337756,-2.90775705023649,-2.46858082833764,42,45,68
"V6919",1.13048566460521,-3.17541100435127,4.3751995195487,-1.95016631405775,3.29480384819822,-0.636504407072604,-4.46182484254853,-3.34763534433391,-2.73308945924412,-1.95265670598946,-3.06446248120383,-2.44261034319017,43,45,68
"V6920",1.17239873790308,-3.18722837109482,4.33956427076453,-2.06051198984133,3.75224080576675,-0.571343331419792,-4.55014000321951,-3.40057425173571,-2.89665151172869,-2.01020504213538,-3.18297877256465,-2.4474294610625,44,45,68
"V6921",1.25587598811782,-3.18448960594331,4.1660604549693,-2.1933194799726,4.13455631952717,-0.55107986906289,-4.58096890182277,-3.45500410847177,-3.06759881119167,-2.11177724507243,-3.25790959216466,-2.4852613297648,45,45,68
"V6922",5.45113110975371,-4.92510493452766,-3.43920157868486,-6.71271980558113,-4.95785485817095,-7.17985431638393,6.31674315087835,1.52165247126109,-2.93232936998777,-3.43249747357475,-3.9873213718276,-5.0536423650986,24,46,68
"V6923",5.21669294419408,-4.58606349225647,-3.33127801706345,-6.16093006909639,-4.77981757495746,-6.7581198607306,5.881743962525,1.22498731201977,-2.98568655875083,-3.40655653915318,-3.63555504063941,-4.8669036756602,25,46,68
"V6924",4.96297113109057,-4.26256418402744,-3.19549086120295,-5.629512361015,-4.58086739196348,-6.32246726911819,5.3663005085667,0.885022303022026,-3.02822056434523,-3.39661461408982,-3.27383430992439,-4.68292288927935,26,46,68
"V6925",4.6881900280967,-3.95952759863009,-3.0172943020417,-5.12054958297097,-4.35983985196278,-5.8758043056108,4.78024417508337,0.512545480564254,-3.05484953982984,-3.39328783884594,-2.913949565272,-4.50257070305944,27,46,68
"V6926",4.39200750838264,-3.6818055840221,-2.78324956870275,-4.63666513911824,-4.11491250559975,-5.42191998911766,4.13558047100856,0.11955059208097,-3.06131949008534,-3.38713522443838,-2.5690380885777,-4.32641044634088,28,46,68
"V6927",4.07583100303592,-3.4337992823217,-2.48240043692101,-4.18094758816189,-3.84356636305543,-4.96531852551458,3.44580361417366,-0.281590625342933,-3.04474296043254,-3.36944794726063,-2.25272371072771,-4.15461024909012,29,46,68
"V6928",3.74289490014768,-3.21914724150203,-2.10738151180568,-3.7567740818834,-3.54272054297771,-4.51097183793374,2.72525191111628,-0.678873240117092,-3.00400582000627,-3.3328888046568,-1.9781551273585,-3.98693511468886,30,46,68
"V6929",3.39814761516811,-3.04036697202167,-1.65547172469403,-3.36758715709538,-3.20896176763627,-4.06401068456752,1.98850172271284,-1.06141419693309,-2.94012156914835,-3.27217510503916,-1.75691242666399,-3.82286572035336,31,46,68
"V6930",3.0479805324237,-2.89861666255221,-1.12927635330238,-3.01666020622475,-2.83891137474076,-3.62944765540249,1.2498419337796,-1.42004019274534,-2.85636620313381,-3.18455999935542,-1.59803417318424,-3.66178808374759,32,46,68
"V6931",2.69981585742343,-2.79356534712663,-0.537040467777373,-2.70685286024536,-2.42969192869277,-3.21192951694554,0.52279353228327,-1.74772393258471,-2.75818236481042,-3.07011377724291,-1.50718909081622,-3.50323551118244,33,46,68
"V6932",2.36167441806116,-2.72343868217132,0.107559181009343,-2.44042261194074,-1.97945289994816,-2.81560968370569,-0.180328170454171,-2.03979928554265,-2.65277262399113,-2.93169073379379,-1.48622774658707,-3.3470964067916,34,46,68
"V6933",2.04168139772874,-2.68511961307513,0.785948785145649,-2.2188571629356,-1.4879123520867,-2.44404889877373,-0.848762784388973,-2.2940553408754,-2.54854910742718,-2.77474320070864,-1.53292843760654,-3.193822884752,35,46,68
"V6934",1.74754154529889,-2.67428981352274,1.47551655165075,-2.04272386180851,-0.956847300852901,-2.1001343753508,-1.47357050979612,-2.51070800743274,-2.45445920729027,-2.60696926940237,-1.64097245311548,-3.04460125934822,36,46,68
"V6935",0.838745896792628,-2.88189519443309,4.52837380615234,-1.95545785404083,3.18731280658999,-0.612336401455412,-4.20518695890478,-3.32078535127791,-2.63073300660014,-1.93659034755732,-3.04177416958865,-2.35119082434593,43,46,68
"V6936",0.896052762743604,-2.88807707335745,4.48431066889028,-2.07159181771487,3.67694332458832,-0.549674892869787,-4.33682964703459,-3.39513434845723,-2.78316157523508,-1.99876329089643,-3.17239761263762,-2.34441448201934,44,46,68
"V6937",0.9946145931257,-2.8785825032273,4.29883631559938,-2.20724689579082,4.09145085190969,-0.529269677703617,-4.40910931337315,-3.46989267055995,-2.94299265395202,-2.10412686217573,-3.25720933378965,-2.37008749281872,45,46,68
"V6939",5.02002549219365,-5.04144045226828,-3.12509266480385,-6.96831103207118,-5.24562295287346,-7.17683060020255,7.50424437868876,2.14733617103662,-2.85593718481379,-3.14711352778616,-4.17686584835766,-5.20806968217736,23,47,68
"V6940",4.82924266206034,-4.69606472401492,-3.05612426103518,-6.41247165235782,-5.10097179291406,-6.79556806420666,7.1730286990058,1.91006223992661,-2.93145140632911,-3.10964968258099,-3.84745093837916,-5.01830101225915,24,47,68
"V6941",4.6232092198725,-4.36060445577199,-2.97688506310203,-5.87662363590328,-4.93663481543572,-6.39936258506078,6.74728576611179,1.61564330774781,-3.00111955406017,-3.10016784430812,-3.49603373008316,-4.83037683215382,25,47,68
"V6942",4.399003853601,-4.03980640869428,-2.87230527470723,-5.36250577734979,-4.75170918902031,-5.9903704777829,6.23350846405083,1.27293936303587,-3.05875540708849,-3.10983150672994,-3.13309270595438,-4.64544100454475,26,47,68
"V6943",4.15452867123104,-3.73873907111666,-2.72679573851868,-4.87225455121318,-4.54475238257345,-5.57154746321439,5.64128015947002,0.892955696578107,-3.09849030801587,-3.12876298512075,-2.77111641888289,-4.46443163065494,27,47,68
"V6944",3.88901907222362,-3.46236885229334,-2.52578592911776,-4.40844113208191,-4.31359343227682,-5.14659389149852,4.98274086409428,0.488075916859224,-3.11543152650129,-3.1469211966544,-2.42392027109971,-4.28795935537712,28,47,68
"V6945",3.60337287803064,-3.2151994664758,-2.2571391608591,-3.97398886251065,-4.05533171388632,-4.71977811109479,4.27186535084794,0.0712008955727612,-3.10623370415897,-3.15490276803174,-2.10572877631057,-4.11620682766925,29,47,68
"V6946",3.30029449766266,-3.00096219051928,-1.912360386007,-3.57203124574266,-3.7664767444573,-4.29572716121166,3.52372484305133,-0.34505737929003,-3.06951461207389,-3.14464124006446,-1.83020265177142,-3.94891218117809,30,47,68
"V6947",2.98425026248525,-2.82227067194461,-1.48772584477758,-3.2057285263511,-3.44318528510437,-3.8791726703793,2.75380350182946,-0.749163422439171,-3.00620141458416,-3.11012892025278,-1.60936088058447,-3.78548245996461,31,47,68
"V6948",2.66123700581514,-2.68035075449709,-0.985102541646791,-2.87804155377463,-3.08161768450645,-3.47469374452711,1.97736289176776,-1.13131499130935,-2.91966496593773,-3.04797326086038,-1.4525588922311,-3.62519009751898,32,47,68
"V6949",2.33842181847827,-2.57490985940627,-0.412308019342433,-2.59150606849206,-2.67840667086878,-3.08651008010049,1.20885705106759,-1.48391535272446,-2.81557673197433,-2.95769406294728,-1.36568129714663,-3.46740086928495,33,47,68
"V6950",2.02374395128356,-2.50419285523712,0.217114704611337,-2.34807965687914,-2.23122330641974,-2.71839210184603,0.461477656925158,-1.80180114924857,-2.70149057483519,-2.84170295316435,-1.3507216209787,-3.31177959860118,34,47,68
"V6951",1.72541106390523,-2.46508371040159,0.884423176382265,-2.14898122388699,-1.73936487226967,-2.37357243890481,-0.253216616191917,-2.08235352877259,-2.58628036227597,-2.70513865478995,-1.40550107670837,-3.15851969073234,35,47,68
"V6952",0.661185068756325,-2.6434112837771,4.59582660679366,-2.0179900475627,3.06524495835573,-0.677256301073728,-3.98076416127629,-3.31154438669981,-2.56533586570283,-1.95822275633117,-3.01477484760681,-2.27634065983574,43,47,68
"V6953",0.733820705762351,-2.64459564569888,4.54301874427211,-2.14030137594923,3.58254785196798,-0.619054715360147,-4.15473205294731,-3.40825366538853,-2.70637061367465,-2.02427010834801,-3.15534718413343,-2.25881128164296,44,47,68
"V6954",0.847103928605849,-2.62929245502686,4.34625386341926,-2.27889160084057,4.02527181522614,-0.60003260832029,-4.26773507625669,-3.5040112711604,-2.85450898763439,-2.13201548443307,-3.24831881642268,-2.27281719050843,45,47,68
"V6956",4.57939484750916,-5.19525305716911,-2.79398388347595,-7.22679377691391,-5.44371610854857,-7.11532563582136,8.46339456664992,2.64858489257384,-2.76960140318466,-2.90270649117771,-4.30743092164826,-5.36429483501126,22,48,68
"V6957",4.42883678838911,-4.8511519149276,-2.74307842847156,-6.66708949896072,-5.32997763171388,-6.7764858687597,8.25333808235967,2.48921591957617,-2.86023542092022,-2.83744641408936,-4.01693465854349,-5.17158582732681,23,48,68
"V6958",4.26826315610085,-4.51184814160416,-2.69945784740028,-6.12730322179236,-5.19788837707198,-6.4226995772222,7.93959764909815,2.26193835582305,-2.9512698332193,-2.81086730846711,-3.69417106600553,-4.97951856383285,24,48,68
"V6959",4.09427344749856,-4.18152286194318,-2.64923164804506,-5.60907948070384,-5.04676388003552,-6.0555437369618,7.52452208269954,1.97274420121806,-3.03602373822874,-2.81579318031497,-3.34764992569533,-4.78947285265353,25,48,68
"V6960",3.9036534529687,-3.86501598925169,-2.57653021154684,-5.11428949511947,-4.87554084105939,-5.67726675804634,7.01402558671305,1.63042235597656,-3.1075359193792,-2.84316603091884,-2.98834702987599,-4.60273868937376,26,48,68
"V6961",2.66174484202272,-2.65840916376109,-1.357759696239,-3.07597867905202,-3.63341984128785,-3.73772606398212,3.44448268705494,-0.453037713474123,-3.08767594147743,-2.96415320866343,-1.47956148114192,-3.74173801954826,31,48,68
"V6962",2.37006117802236,-2.51684746451379,-0.882580686890053,-2.77428862479269,-3.28228379716941,-3.36819224599204,2.63336147060995,-0.856861204345593,-2.99893180437817,-2.92820664977253,-1.32712461631871,-3.58289635090017,32,48,68
"V6963",1.0407924982722,-2.29494952161316,2.25780755042743,-1.90259607256885,-0.846242345769507,-1.80986266378393,-1.10217632793499,-2.38638031906278,-2.42481248842553,-2.39301105980986,-1.60592853196565,-2.82818194240672,37,48,68
"V6964",0.854634970661678,-2.31889324664458,2.8822727516213,-1.85580555016618,-0.233649249563866,-1.57238027052209,-1.71264920893143,-2.5897850549335,-2.35004745055922,-2.2627172684631,-1.82644405386844,-2.69031543533815,38,48,68
"V6965",0.709785403208585,-2.35209938598809,3.44200017405914,-1.84777643300562,0.404625381731866,-1.36303184943154,-2.26177734763974,-2.76691237415127,-2.30908655998979,-2.14783486725694,-2.07153690669414,-2.56203498757604,39,48,68
"V6966",0.597079497643993,-2.45929434228377,4.57944437144365,-2.13372862369874,2.9309455183255,-0.828486208416757,-3.78984847560276,-3.3174800624823,-2.53126647213297,-2.01252458305025,-2.98596465728431,-2.21572262237975,43,48,68
"V6967",0.6846613961245,-2.456508996336,4.51786297018293,-2.26277888243532,3.47016751060799,-0.776883568488253,-4.00321971775589,-3.43674794818483,-2.66156471250073,-2.08170156292269,-3.1337977295128,-2.18877616001085,44,48,68
"V6968",0.811969505951361,-2.43677168351611,4.31084338267453,-2.40463079713672,3.93590430888733,-0.760975818590597,-4.15429005407602,-3.55343995564529,-2.79841386641975,-2.19047079119188,-3.23269475637517,-2.19212852579089,45,48,68
"V6970",4.0168227950911,-5.03545763020717,-2.42433932900877,-6.92226762972534,-5.46695550800737,-6.69283704000205,9.0813995463182,2.92431584384626,-2.77852326273904,-2.6188665154046,-4.11426300828468,-5.32644126246755,22,49,68
"V6971",3.89721241174337,-4.69964436122097,-2.39443494337234,-6.3782027543664,-5.36377679605885,-6.38242149003467,8.89451720056122,2.7815081473301,-2.8825190508678,-2.55883169229169,-3.83653006208055,-5.13026913309129,23,49,68
"V6972",3.77012503201881,-4.36779193525868,-2.37611773954675,-5.85579487836189,-5.24306591145869,-6.05911725265992,8.59835562940503,2.56672451636302,-2.98705990597306,-2.54089770370338,-3.52507417650233,-4.93476769960767,24,49,68
"V6973",3.63188623254236,-4.04411042707675,-2.35498264129903,-5.35684390749658,-5.10410139794249,-5.72458550446317,8.19446114476213,2.2856404082113,-3.08479978609481,-2.55791518059261,-3.18862475450341,-4.74151661461337,25,49,68
"V6974",2.17480366394011,-2.40370131730787,-0.823719618236531,-2.70206258590502,-3.43202554116582,-3.30648585767413,3.19938373459493,-0.60435065992539,-3.0841301031685,-2.82529590109528,-1.22386083541418,-3.53132846908069,32,49,68
"V6975",1.40872587818595,-2.18555196149288,0.914531081511246,-2.13146718884681,-2.13553760380442,-2.41233095148445,0.739063756796896,-1.69855418553308,-2.71062888660105,-2.62883910962336,-1.21660999492799,-3.07898664898692,35,49,68
"V6976",1.18142607593943,-2.17089344204197,1.56745552962366,-2.02624266315319,-1.60575811082983,-2.15461298957211,-0.0159578460990084,-1.9934141681457,-2.58358249926135,-2.52136017898245,-1.35041337798409,-2.933182572987,36,49,68
"V6977",0.981441511116044,-2.17747558705448,2.21510863102486,-1.96249148228612,-1.03104609692797,-1.92011783283408,-0.721644071651337,-2.25385537339903,-2.47272019583398,-2.40604897882152,-1.53823424184425,-2.79112845832553,37,49,68
"V6978",0.815595441724059,-2.19940688008175,2.82851141484234,-1.93834511991542,-0.418188076008054,-1.71006938696796,-1.37086946049087,-2.48332386960092,-2.38784462301684,-2.29324694700381,-1.76621620518005,-2.65486575292413,38,49,68
"V6979",0.689561513418275,-2.23046154579387,3.37895632248486,-1.95120130659323,0.223035240753245,-1.52549214793909,-1.95823162805421,-2.68647989141715,-2.33694438830651,-2.19354604515551,-2.01860465131958,-2.5270816082082,39,49,68
"V6980",0.642309466123603,-2.32829900165272,4.48480010803338,-2.29711940846414,2.78702505245179,-1.06020955601157,-3.63255236108668,-3.33594781336412,-2.52255574212373,-2.09407056457263,-2.9570856263848,-2.16743843067517,43,49,68
"V6981",0.74404607698719,-2.32293970736832,4.41480837050064,-2.43356176123403,3.34135470402396,-1.01737930812729,-3.88057858298008,-3.47717431352987,-2.64358131802893,-2.16562783864718,-3.1090547829818,-2.13287912999497,44,49,68
"V6982",0.884265621522034,-2.30053070598733,4.1990134137479,-2.57916635643342,3.82384356907137,-1.00639209270205,-4.06524277782569,-3.61397123454857,-2.77041375720081,-2.27411870313393,-3.21121363411707,-2.12709089421534,45,49,68
"V6984",3.59777008368485,-5.23557747472871,-2.13101504635558,-7.17803838847477,-5.51558529216398,-6.54136827533187,9.63081849939752,3.18601642166074,-2.69672281848097,-2.48006291303456,-4.11430164432895,-5.48326183686081,21,50,68
"V6985",3.51265702149171,-4.90884037605594,-2.09472209818427,-6.62835696351983,-5.43737751907392,-6.27274947341413,9.57716696245524,3.13889369788152,-2.80426054334537,-2.37340786334593,-3.89360022553842,-5.28332920337984,22,50,68
"V6986",3.42667376387617,-4.58231639880859,-2.08565663424599,-6.10079210408765,-5.34304412823547,-5.99298382535676,9.41206089665413,3.01424521513926,-2.91908347879981,-2.31654204131593,-3.63278097397628,-5.08246931050144,23,50,68
"V6987",3.33619053964704,-4.25915948827991,-2.09235345199184,-5.59697582969667,-5.23209368280281,-5.70302873450112,9.1326192861468,2.81414785642342,-3.03436290494509,-2.30491666553071,-3.33756499377631,-4.88234304304098,24,50,68
"V6988",3.23717837035248,-3.94354106105168,-2.09995609287278,-5.11881670464474,-5.10381404021612,-5.40454198406206,8.73970124322346,2.54392339044694,-3.14221331356235,-2.33148762927181,-3.01673842636702,-4.68476902023586,25,50,68
"V6989",3.12556959599426,-3.64026329742659,-2.09124713356409,-4.66829688754959,-4.95697208135676,-5.09965025288166,8.23817189284311,2.21194030881238,-3.23445764220315,-2.3870665431931,-2.68167840358786,-4.49144991640458,26,50,68
"V6990",2.99769209957218,-3.35439742767973,-2.04796632577431,-4.2474300464024,-4.78963295454441,-4.79081615392514,7.63706148388963,1.82922463881132,-3.30352814904183,-2.46096953843426,-2.34573481500931,-4.30382195382299,27,50,68
"V6991",2.85078129124856,-3.09089360285438,-1.95248387084502,-3.85823643962131,-4.59904945223002,-4.48071778723559,6.94913252474867,1.40869563127036,-3.34331510566428,-2.54190215540646,-2.02335051443912,-4.12290873111938,28,50,68
